x,y,yaw,max_speed
-5.535213362808816,8.625002000000002,3.141592653589793,8.0
-5.635291019381546,8.625002000000002,3.141592653589793,8.0
-5.735368675954282,8.625002000000002,3.141592653589793,8.0
-5.83544633252701,8.625002000000002,3.141592653589793,8.0
-5.935523989099736,8.625002000000002,3.141592653589793,8.0
-6.035601645672472,8.625002000000002,3.141592653589793,8.0
-6.1356793022452,8.625002000000002,3.141592653589793,8.0
-6.23575695881793,8.625002000000002,-3.1415926535897754,8.0
-6.335834615390665,8.625002,-3.14159265358974,8.0
-6.435912271963391,8.625001999999995,-3.1415926535897043,8.0
-6.5359899285361225,8.625001999999986,-3.1415926535895804,8.0
-6.6360675851088535,8.625001999999965,-3.1415926535893317,8.0
-6.736145241681587,8.625001999999919,-3.141592653588817,8.0
-6.836222898254318,8.62500199999982,-3.1415926535877343,8.0
-6.9363005548270475,8.625001999999615,-3.141592653585498,8.0
-7.036378211399784,8.625001999999185,-3.141592653580936,8.0
-7.136455867972513,8.625001999998299,-3.1415926535717418,8.0
-7.236533524545241,8.625001999996492,-3.1415926535533707,8.0
-7.33661118111798,8.625001999992847,-3.1415926535170016,8.0
-7.43668883769071,8.625001999985562,-3.1415926534459846,8.0
-7.536766494263441,8.62500199997117,-3.1415926533086367,8.0
-7.636844150836178,8.625001999943033,-3.141592653045904,8.0
-7.736921807408905,8.625001999888601,-3.141592652548804,8.0
-7.836999463981631,8.625001999784422,-3.141592651618449,7.970113327134663
-7.9370771205543695,8.625001999587134,-3.1415926498961873,7.907130101836542
-8.037154777127096,8.625001999217487,-3.1415926467424944,7.843641147284185
-8.137232433699824,8.625001998532225,-3.1415926410303654,7.779634081842768
-8.237310090272558,8.625001997275307,-3.141592630796496,7.715096010249618
-8.337387746845286,8.625001994994207,-3.1415926126606717,7.6500134932802295
-8.437465403418017,8.625001990898117,-3.1415925808705234,7.584372515071341
-8.537543059990746,8.625001983620542,-3.1415925257514075,7.518158447876021
-8.637620716563479,8.625001970826776,-3.1415924312222323,7.451356013999706
-8.737698373136201,8.625001948572752,-3.1415922708677146,7.383949244636612
-8.837776029708923,8.625001910270823,-3.1415920018087244,7.315921435292316
-8.937853686281638,8.625001845042101,-3.1415915552660176,7.247255097439967
-9.037931342854304,8.625001735124432,-3.141590822228192,7.177931906013709
-9.138008999426855,8.625001551846054,-3.141589631982933,7.107932642292665
-9.238086655999115,8.62500124945072,-3.141587720404713,7.037237131671036
-9.338164312570576,8.625000755749118,-3.14158468377195,6.9658241757432835
-9.438241969140002,8.624999958148425,-3.1415799124759447,6.893671478056493
-9.538319625704302,8.62499868304761,-3.141572497256543,6.820755562792849
-9.638397282255957,8.624996665849013,-3.1415610985550777,6.747051685541589
-9.738474938777134,8.624993507895086,-3.141543767245675,6.672533735199066
-9.838552595226354,8.62498861546433,-3.141517702476829,6.597174125894329
-9.938630251509217,8.624981114532595,-3.1414789297696255,6.520943677671936
-10.038707907415667,8.624969733319203,-3.1414218800918907,6.443811484468614
-10.13878556248827,8.624952642707818,-3.14133884864344,6.365744767689764
-10.238863215752403,8.624927242503855,-3.1412193108774566,6.286708713418302
-10.338940865176193,8.624889879241039,-3.1410490731952825,6.206666290962452
-10.439018506614678,8.624835478991866,-3.140809237074502,6.125578050059406
-10.539096131793041,8.62475707651145,-3.140474958277775,6.04340189358358
-10.639173724543225,8.624645220208617,-3.1400139871328796,5.960092822043093
-10.739251253942054,8.624487231038618,-3.139384981210366,5.875602645462813
-10.839328662082925,8.624266292549922,-3.1385355871483456,5.789879657416862
-10.939405842771317,8.623960349006204,-3.1374002925326976,5.70286826494963
-11.039482605220742,8.623540788626539,-3.1358980499519316,5.61450856686225
-11.139558613508896,8.622970889265336,-3.133929671878474,5.524735871276526
-11.239633287692959,8.622204003856405,-3.131374985553882,5.4334801414351
-11.339705645497487,8.621181462139836,-3.12808972132053,5.340665356242572
-11.439774053617706,8.619830163074614,-3.1239020874231103,5.246208768946352
-11.5398358439321,8.618059828669445,-3.11860896352578,5.150020043394938
-11.639886730999894,8.615759885094448,-3.111971632038054,5.052000242217888
-11.739919941491342,8.612795932297628,-3.103710973513356,4.952040634664622
-11.839924931682758,8.609005762087532,-3.0935020985484885,4.850021283187281
-11.93988552370125,8.604194892461397,-3.080968500087002,4.745809356407987
-12.039777233072979,8.598131612217776,-3.065676022909756,4.639257100804998
-12.1395634892226,8.59054158897546,-3.0471273092822413,4.530199382739086
-12.23919037101719,8.581102206489705,-3.024757950835995,4.418450684048606
-12.338579404235048,8.56943699189287,-2.997936420803963,4.303801394972774
-12.437617926452692,8.555110804654333,-2.965971021182618,4.1860131924504955
-12.536146574291426,8.537626920420623,-2.928128518561084,4.064813211867132
-12.633943685427925,8.516427768800462,-2.8795213705779976,3.939886603364313
-12.73059107901301,8.490503011049478,-2.8231587047136695,3.810866889222134
-12.82561425546726,8.459178405025957,-2.760870463990212,3.6773232720784264
-12.918489915913888,8.422004888116005,-2.690402033303526,3.538743625549834
-13.008512921270455,8.378386549637476,-2.608235520505114,3.394511223632879
-13.094649506003332,8.327528447837938,-2.5104201418961427,3.2438721379501976
-13.175401932234616,8.268505522784462,-2.419481373177993,3.3350721802338232
-13.250449268852991,8.202403062151985,-2.3271231793115743,3.2626458279755792
